"202205","9154","KENT MEADOWS APARTMENTS","4","2","40","882","0","0","0","4","5","4","1987","2000","100","N","N","Y","2","10609 SE 248TH ST"
"192105","9098","NOVA APTS","1","2","14","787","0","0","0","4","5","3","1979","1996","100","N","N","N","2","930 12TH ST SE"
"342304","9069","Ponderosa Apts","1","2","56","719","3","3","0","4","5","3","1962","1986","100","N","N","Y","1","17840 32ND AVE S"
"531910","0230","4 UNIT APT","1","2","4","660","3","3","0","4","4","3","1956","1978","100","N","N","N","1","2015 43RD AVE E"
"392990","0060","GENESEE PARK APTS","1","0","35","893","4","3","0","4","4","3","1967","1984","100","N","Y","N","1","3801 S ALASKA ST"
"010800","0010","4 PLEX","1","2","4","765","3","3","0","4","4","5","1953","1988","100","N","N","N","2","10005 7TH AVE NW"
"723460","0910","8-UNIT APT","1","2","8","610","3","3","0","4","4","4","1900","1987","100","N","N","N","0","1111 18TH AVE"
"198820","0085","29 UNIT APT","1","3","29","490","4","3","0","4","4","3","1930","1977","100","N","Y","N","1","26 HARRISON ST"
"409230","0050","APARTMENT","1","3","30","542","0","0","0","4","4","4","1989","1998","100","N","N","N","1","4338 8TH AVE NE"
"291620","0020","KEAHONI APTS","1","3","17","780","3","3","0","4","3","3","1963","1982","100","Y","N","N","1","12714 GREENWOOD AVE N"
"766370","0821","HILLCOURT APTS","2","4","72","598","3","3","0","4","4","3","1985","1991","100","Y","Y","N","1","3022 NE 140TH ST"
"880490","0555","RIALTO COURT","1","3","38","500","3","3","15","4","4","3","1907","1974","100","N","N","N","1","1729 BOYLSTON AVE"
"177310","1790","4-PLEX","1","2","4","572","3","3","0","3","4","3","1950","1978","100","N","N","Y","0","5643 DELRIDGE WAY SW"
"446840","0280","13 UNIT APT BLDG","1","3","13","926","3","3","0","4","4","4","1982","1997","100","N","N","N","1","2133 N 113TH ST"
"545230","0105","4 PLEX","1","2","4","1065","3","3","100","4","4","3","1962","1982","100","N","N","Y","2","3033 81ST PL SE"
"685070","0565","RAJAH APTS","1","4","26","572","3","3","0","4","4","3","1964","1983","100","Y","N","N","1","611 HARVARD AVE E"
"192604","9389","SEA HOUSING AUTHORITY APT BLDG","2","3","72","618","3","3","20","4","4","3","1983","1990","100","Y","N","N","1","620 N 130TH ST"
